id_sensor,avenida,barrio,timestamp,vehiculos,velocidad_promedio,nivel_congestion,latitud,longitud
1293,Cabildo,Caballito,2026-05-22 20:26:43.114330,1401,12.95,Alto,-34.62000527663406,-58.44373584112833
6576,25 de Mayo,Retiro,2026-05-22 20:28:43.114330,1257,67.96,Alto,-34.594674041791954,-58.375961458808085
1614,Corrientes,Caballito,2026-05-22 20:30:43.114330,1081,51.73,Alto,-34.617378434925016,-58.44410871140566
6118,Cabildo,Recoleta,2026-05-22 20:32:43.114330,187,45.94,Bajo,-34.58559724285291,-58.4007456423093
8631,Paseo Colon,Almagro,2026-05-22 20:34:43.114330,692,60.04,Medio,-34.61162982945728,-58.419052707326664
6598,Callao,Belgrano,2026-05-22 20:36:43.114330,1097,12.12,Alto,-34.56535173138551,-58.45502174675727
1236,Rivadavia,Microcentro,2026-05-22 20:38:43.114330,1354,53.9,Alto,-34.60639405543682,-58.379266146400624
4329,Rivadavia,Palermo,2026-05-22 20:40:43.114330,757,35.11,Medio,-34.583931892973126,-58.42719720407013
6276,Belgrano,Caballito,2026-05-22 20:42:43.114330,131,51.54,Bajo,-34.6209610220126,-58.44335006876519
8654,Belgrano,Palermo,2026-05-22 20:44:43.114330,1363,11.93,Alto,-34.59188763396784,-58.43332143919148
6636,9 de Julio,Belgrano,2026-05-22 20:46:43.114330,1009,10.92,Alto,-34.56199693782929,-58.458586924585475
2862,Belgrano,Almagro,2026-05-22 20:48:43.114330,490,35.16,Medio,-34.611227915617384,-58.4206721987562
3447,Paseo Colon,Almagro,2026-05-22 20:50:43.114330,61,45.64,Bajo,-34.614468146065335,-58.42057746220131
1366,Corrientes,Caballito,2026-05-22 20:52:43.114330,151,39.98,Bajo,-34.617802351295644,-58.446388958302094
4318,Rivadavia,Constitucion,2026-05-22 20:54:43.114330,854,58.22,Medio,-34.624578866811305,-58.38387154476382
6231,9 de Julio,Constitucion,2026-05-22 20:56:43.114330,713,15.15,Medio,-34.62767423382507,-58.37779887430461
5769,Cabildo,Puerto Madero,2026-05-22 20:58:43.114330,196,42.23,Bajo,-34.60873838817751,-58.35935513857415
9200,Santa Fe,Flores,2026-05-22 21:00:43.114330,1291,69.07,Alto,-34.632202890221194,-58.463965215449
2151,25 de Mayo,Retiro,2026-05-22 21:02:43.114330,270,39.85,Bajo,-34.5936198942351,-58.36978244670506
8380,9 de Julio,Gral. San Martín,2026-05-22 21:04:43.114330,1438,33.78,Alto,34.34194733495036,58.325305421692285
1325,9 de Julio,Puerto Madero,2026-05-22 21:06:43.114330,1263,12.22,Alto,-34.610808195802726,-58.36483167070492
6019,Rivadavia,Belgrano,2026-05-22 21:08:43.114330,545,31.82,Medio,-34.56607231532625,-58.45373777567162
7934,25 de Mayo,Almagro,2026-05-22 21:10:43.114330,1054,58.12,Alto,-34.60885399856111,-58.42018919665734
5137,Paseo Colon,Constitucion,2026-05-22 21:12:43.114330,197,10.95,Bajo,-34.63042920053917,-58.385968883209266
5808,Corrientes,Belgrano,2026-05-22 21:14:43.114330,397,49.08,Bajo,-34.559727913193974,-58.45566679103037
8779,Cabildo,Constitucion,2026-05-22 21:16:43.114330,105,47.53,Bajo,-34.62989340631198,-58.385620318738
6242,Cabildo,Microcentro,2026-05-22 21:18:43.114330,1084,55.15,Alto,-34.59974919939846,-58.37665911017976
2696,25 de Mayo,Recoleta,2026-05-22 21:20:43.114330,1270,56.19,Alto,-34.59281862616644,-58.394851148766826
1105,9 de Julio,Almagro,2026-05-22 21:22:43.114330,160,42.54,Bajo,-34.60730656616369,-58.42183322089197
2862,Corrientes,Constitucion,2026-05-22 21:24:43.114330,1012,60.73,Alto,-34.627400928352735,-58.378463495425095
6424,Belgrano,Recoleta,2026-05-22 21:26:43.114330,1451,11.26,Alto,-34.58736673855088,-58.39515951019198
3942,Rivadavia,Puerto Madero,2026-05-22 21:28:43.114330,1326,46.44,Alto,-34.61205133496133,-58.36113252832199
6541,Rivadavia,Microcentro,2026-05-22 21:30:43.114330,1223,58.35,Alto,-34.602787257339514,-58.38186733319095
9977,25 de Mayo,Constitucion,2026-05-22 21:32:43.114330,115,21.65,Bajo,-34.62328507957645,-58.378346828383584
9240,9 de Julio,Recoleta,2026-05-22 21:34:43.114330,1187,57.92,Alto,-34.58927797924799,-58.39526834234418
4562,Callao,Microcentro,2026-05-22 21:36:43.114330,83,32.83,Bajo,-34.601241232750866,-58.383028110654806
4470,25 de Mayo,Flores,2026-05-22 21:38:43.114330,310,33.59,Bajo,-34.63366350005262,-58.461711829281505
6300,Paseo Colon,Gral. San Martín,2026-05-22 21:40:43.114330,734,55.94,Medio,34.34430717673729,58.32140779464059
1593,Belgrano,Puerto Madero,2026-05-22 21:42:43.114330,1443,34.85,Alto,-34.614881540877555,-58.36502327392096
9893,Paseo Colon,Flores,2026-05-22 21:44:43.114330,980,46.91,Alto,-34.63383254721221,-58.45558888272198
1209,Cabildo,Flores,2026-05-22 21:46:43.114330,937,45.27,Alto,-34.629631262716636,-58.4605127843783
4060,Juan B. Justo,Caballito,2026-05-22 21:48:43.114330,1468,63.84,Alto,-34.62325261509583,-58.43757736959411
4142,Belgrano,Puerto Madero,2026-05-22 21:50:43.114330,730,64.95,Medio,-34.610271988522,-58.36551969012363
5788,Belgrano,Almagro,2026-05-22 21:52:43.114330,367,48.26,Bajo,-34.612891853540695,-58.42188883226384
1806,9 de Julio,Retiro,2026-05-22 21:54:43.114330,847,26.76,Medio,-34.59421777190972,-58.37752660215224
2837,Rivadavia,Belgrano,2026-05-22 21:56:43.114330,66,51.28,Bajo,-34.56386950948971,-58.45461316346462
7275,Rivadavia,Belgrano,2026-05-22 21:58:43.114330,805,51.1,Medio,-34.5646381270118,-58.46087367133089
8675,Santa Fe,Belgrano,2026-05-22 22:00:43.114330,845,23.65,Medio,-34.56285007502507,-58.4519496281086
2669,Paseo Colon,Retiro,2026-05-22 22:02:43.114330,1283,37.89,Alto,-34.58854682406368,-58.37002887959051
9559,Corrientes,Almagro,2026-05-22 22:04:43.114330,974,28.27,Alto,-34.60693380264635,-58.41600650374519
7184,9 de Julio,Flores,2026-05-22 22:06:43.114330,76,32.32,Bajo,-34.6339197115048,-58.45648154974347
8926,Corrientes,Palermo,2026-05-22 22:08:43.114330,422,11.46,Medio,-34.58568807765402,-58.42756514390189
4612,25 de Mayo,Gral. San Martín,2026-05-22 22:10:43.114330,1281,60.37,Alto,34.34549580376776,58.321007333960324
5038,Rivadavia,Flores,2026-05-22 22:12:43.114330,679,12.55,Medio,-34.6280787085059,-58.455722216907375
7434,Callao,Retiro,2026-05-22 22:14:43.114330,1101,68.07,Alto,-34.59278036258973,-58.3750868842885
2360,Callao,Constitucion,2026-05-22 22:16:43.114330,861,64.37,Medio,-34.62512289618201,-58.37828545266973
7507,9 de Julio,Microcentro,2026-05-22 22:18:43.114330,472,35.24,Medio,-34.60266665050643,-58.380304339017066
3429,Libertador,Flores,2026-05-22 22:20:43.114330,1177,24.22,Alto,-34.632004259027546,-58.458920063545506
6639,Belgrano,Caballito,2026-05-22 22:22:43.114330,872,40.82,Medio,-34.61541258971029,-58.43886930331086
9272,Libertador,Gral. San Martín,2026-05-22 22:24:43.114330,1400,65.89,Alto,34.3435757973301,58.325646729300914
7901,Cabildo,Puerto Madero,2026-05-22 22:26:43.114330,1450,24.36,Alto,-34.610381337822645,-58.35950942303171
2947,25 de Mayo,Palermo,2026-05-22 22:28:43.114330,645,45.18,Medio,-34.588614277091935,-58.43301965197662
3698,Rivadavia,Flores,2026-05-22 22:30:43.114330,282,69.31,Bajo,-34.625872835533144,-58.45784919283848
1096,Callao,Palermo,2026-05-22 22:32:43.114330,77,22.39,Bajo,-34.58892974105473,-58.42611953088469
7751,Libertador,Gral. San Martín,2026-05-22 22:34:43.114330,630,60.33,Medio,34.348772456924095,58.32059703683882
9530,Cabildo,Microcentro,2026-05-22 22:36:43.114330,570,47.0,Medio,-34.60187349806523,-58.37687407741687
5634,Corrientes,Belgrano,2026-05-22 22:38:43.114330,1236,60.37,Alto,-34.56036595998366,-58.45816994424112
5242,25 de Mayo,Recoleta,2026-05-22 22:40:43.114330,56,65.92,Bajo,-34.58735549185714,-58.39687299433188
8086,Libertador,Caballito,2026-05-22 22:42:43.114330,943,49.08,Alto,-34.61921668910162,-58.44435160515409
5943,Juan B. Justo,Palermo,2026-05-22 22:44:43.114330,1388,45.24,Alto,-34.58409626112103,-58.43225826074823
4952,Callao,Belgrano,2026-05-22 22:46:43.114330,852,61.07,Medio,-34.565390182934955,-58.45252040587154
3490,Libertador,Puerto Madero,2026-05-22 22:48:43.114330,1489,33.97,Alto,-34.61105304884633,-58.359231664713164
5948,Paseo Colon,Retiro,2026-05-22 22:50:43.114330,531,24.13,Medio,-34.592943996652394,-58.37192179651612
5728,Callao,Retiro,2026-05-22 22:52:43.114330,1478,33.34,Alto,-34.594215613486426,-58.37528903186588
9223,Corrientes,Almagro,2026-05-22 22:54:43.114330,914,51.32,Alto,-34.60733108941282,-58.418383248377786
4184,Belgrano,Constitucion,2026-05-22 22:56:43.114330,610,65.48,Medio,-34.623759362232995,-58.385161695278754
3725,Paseo Colon,Belgrano,2026-05-22 22:58:43.114330,696,40.17,Medio,-34.56602867299709,-58.45335372852207
7387,Paseo Colon,Microcentro,2026-05-22 23:00:43.114330,852,48.06,Medio,-34.60269456601257,-58.385346777615595
2563,Cabildo,Almagro,2026-05-22 23:02:43.114330,1256,18.19,Alto,-34.60834476302382,-58.41721295144169
2807,Paseo Colon,Recoleta,2026-05-22 23:04:43.114330,1470,11.04,Alto,-34.58447460257256,-58.39330801095752
1341,Callao,Constitucion,2026-05-22 23:06:43.114330,1217,11.97,Alto,-34.62549003522888,-58.377142648597626
7332,Corrientes,Microcentro,2026-05-22 23:08:43.114330,1292,40.29,Alto,-34.5988754059775,-58.383784201041294
3674,Corrientes,Flores,2026-05-22 23:10:43.114330,1419,42.43,Alto,-34.627026419401616,-58.461942655965096
5087,Libertador,Flores,2026-05-22 23:12:43.114330,1333,66.2,Alto,-34.628900157571934,-58.46211596380331
4226,25 de Mayo,Recoleta,2026-05-22 23:14:43.114330,1014,50.08,Alto,-34.59214314420548,-58.39954153382052
8717,Rivadavia,Retiro,2026-05-22 23:16:43.114330,980,51.77,Alto,-34.59358681650871,-58.37183571233085
1126,Callao,Microcentro,2026-05-22 23:18:43.114330,1453,32.56,Alto,-34.60654838330041,-58.38366566059699
4589,Juan B. Justo,Microcentro,2026-05-22 23:20:43.114330,584,15.67,Medio,-34.60521768496394,-58.378769830453926
8542,Paseo Colon,Caballito,2026-05-22 23:22:43.114330,446,41.32,Medio,-34.61894442384776,-58.43867686054381
7534,9 de Julio,Palermo,2026-05-22 23:24:43.114330,213,62.78,Bajo,-34.59134012932484,-58.429295019202854
1196,9 de Julio,Retiro,2026-05-22 23:26:43.114330,1228,23.46,Alto,-34.594410174871435,-58.37731925576239
5531,Corrientes,Microcentro,2026-05-22 23:28:43.114330,1394,61.29,Alto,-34.603418761842256,-58.383285648081696
1993,Rivadavia,Constitucion,2026-05-22 23:30:43.114330,411,23.32,Medio,-34.63108163181542,-58.378777610593666
6404,Corrientes,Almagro,2026-05-22 23:32:43.114330,1263,46.69,Alto,-34.606840716619764,-58.42138337504607
2379,Cabildo,Recoleta,2026-05-22 23:34:43.114330,657,45.03,Medio,-34.58886834957371,-58.3942622104403
6549,Corrientes,Puerto Madero,2026-05-22 23:36:43.114330,1098,16.32,Alto,-34.61121693036679,-58.36009011897758
4925,Belgrano,Gral. San Martín,2026-05-22 23:38:43.114330,1316,65.98,Alto,34.34031915931294,58.321418476453104
5163,Cabildo,Constitucion,2026-05-22 23:40:43.114330,482,51.71,Medio,-34.62903160451218,-58.385886435574875
3636,Callao,Retiro,2026-05-22 23:42:43.114330,927,23.99,Alto,-34.59056527754731,-58.376416320089355
5206,25 de Mayo,Recoleta,2026-05-22 23:44:43.114330,530,11.37,Medio,-34.591036108894286,-58.39392261653056
3750,Juan B. Justo,Flores,2026-05-22 23:46:43.114330,647,69.86,Medio,-34.63115845482136,-58.46166308464311
6127,Libertador,Almagro,2026-05-22 23:48:43.114330,1246,46.22,Alto,-34.60844761665636,-58.42427013016468
5631,Belgrano,Almagro,2026-05-22 23:50:43.114330,440,17.07,Medio,-34.614875435918364,-58.424340383385214
9500,Callao,Constitucion,2026-05-22 23:52:43.114330,1449,57.33,Alto,-34.63125650596125,-58.38537859182176
6445,Libertador,Retiro,2026-05-22 23:54:43.114330,823,63.45,Medio,-34.593321575367575,-58.37932008310031
3271,Callao,Belgrano,2026-05-22 23:56:43.114330,215,35.26,Bajo,-34.56222947958252,-58.45676866659459
4425,Callao,Palermo,2026-05-22 23:58:43.114330,934,65.38,Alto,-34.583879288459634,-58.42913775553546
6428,Libertador,Flores,2026-05-23 00:00:43.114330,844,15.42,Medio,-34.626388102764686,-58.46497315329395
4223,Corrientes,Caballito,2026-05-23 00:02:43.114330,338,51.91,Bajo,-34.61615274632139,-58.44065732161851
6478,Corrientes,Belgrano,2026-05-23 00:04:43.114330,654,27.62,Medio,-34.56002646404747,-58.45136415124488
3548,9 de Julio,Recoleta,2026-05-23 00:06:43.114330,611,12.04,Medio,-34.58744561241906,-58.397467459225304
1571,Belgrano,Belgrano,2026-05-23 00:08:43.114330,54,13.83,Bajo,-34.560348994431926,-58.45219833509198
2580,Libertador,Constitucion,2026-05-23 00:10:43.114330,566,43.18,Medio,-34.622950901221124,-58.37729171066095
6270,Santa Fe,Constitucion,2026-05-23 00:12:43.114330,440,56.55,Medio,-34.6269379937941,-58.38422798051157
8718,Juan B. Justo,Palermo,2026-05-23 00:14:43.114330,141,52.13,Bajo,-34.584767712093026,-58.42604389016387
6644,25 de Mayo,Gral. San Martín,2026-05-23 00:16:43.114330,1484,42.11,Alto,34.34779517349783,58.32233197513804
5656,Rivadavia,Microcentro,2026-05-23 00:18:43.114330,427,60.13,Medio,-34.607458005233966,-58.3832930652054
5886,Paseo Colon,Puerto Madero,2026-05-23 00:20:43.114330,729,59.08,Medio,-34.609103812014624,-58.36615038383817
3753,Paseo Colon,Almagro,2026-05-23 00:22:43.114330,554,22.72,Medio,-34.614913137096735,-58.42421841104197
5840,Belgrano,Puerto Madero,2026-05-23 00:24:43.114330,1010,36.4,Alto,-34.614633663313384,-58.359669570981204
7743,Libertador,Microcentro,2026-05-23 00:26:43.114330,199,68.69,Bajo,-34.606223515356,-58.380795886233635
7676,Corrientes,Retiro,2026-05-23 00:28:43.114330,1051,67.92,Alto,-34.59404149395022,-58.37234291426859
2601,Belgrano,Microcentro,2026-05-23 00:30:43.114330,909,26.04,Alto,-34.608604640305856,-58.37785340598221
4678,25 de Mayo,Microcentro,2026-05-23 00:32:43.114330,1082,30.15,Alto,-34.60505647507907,-58.38085002378169
1639,Callao,Microcentro,2026-05-23 00:34:43.114330,1409,29.39,Alto,-34.601380697550105,-58.38312650929293
7310,25 de Mayo,Microcentro,2026-05-23 00:36:43.114330,958,56.5,Alto,-34.60339856313482,-58.38304289434139
3418,Santa Fe,Palermo,2026-05-23 00:38:43.114330,497,13.41,Medio,-34.58455448358059,-58.42781950643434
3789,Santa Fe,Microcentro,2026-05-23 00:40:43.114330,545,55.33,Medio,-34.60416371126268,-58.378649658250126
8770,25 de Mayo,Constitucion,2026-05-23 00:42:43.114330,1489,28.21,Alto,-34.62537132539605,-58.37782421159356
9588,Callao,Recoleta,2026-05-23 00:44:43.114330,766,32.08,Medio,-34.59343726774134,-58.39458309846708
8938,Santa Fe,Retiro,2026-05-23 00:46:43.114330,1155,28.5,Alto,-34.592446141079634,-58.373406915789204
1406,Belgrano,Recoleta,2026-05-23 00:48:43.114330,1285,64.8,Alto,-34.588079182920616,-58.40132191483504
9638,Corrientes,Flores,2026-05-23 00:50:43.114330,132,60.74,Bajo,-34.62844304631278,-58.45632035791964
5533,9 de Julio,Constitucion,2026-05-23 00:52:43.114330,677,27.91,Medio,-34.6288488288391,-58.38178260864245
9578,Paseo Colon,Constitucion,2026-05-23 00:54:43.114330,395,52.18,Bajo,-34.62368381758148,-58.37889181008795
2264,Cabildo,Recoleta,2026-05-23 00:56:43.114330,685,36.84,Medio,-34.59317388616383,-58.39587647752473
2933,9 de Julio,Gral. San Martín,2026-05-23 00:58:43.114330,781,17.64,Medio,34.34871258090311,58.321004361633115
5765,Santa Fe,Belgrano,2026-05-23 01:00:43.114330,1446,64.75,Alto,-34.562984736079194,-58.45389823417116
7838,Rivadavia,Microcentro,2026-05-23 01:02:43.114330,242,46.37,Bajo,-34.60203275736494,-58.380092291374346
8665,Cabildo,Retiro,2026-05-23 01:04:43.114330,1296,63.75,Alto,-34.59257217764156,-58.37034041254864
9848,Libertador,Almagro,2026-05-23 01:06:43.114330,969,46.61,Alto,-34.61299127377171,-58.416126962961606
6467,Rivadavia,Recoleta,2026-05-23 01:08:43.114330,1196,26.91,Alto,-34.59126829112503,-58.39313751708172
2675,Libertador,Almagro,2026-05-23 01:10:43.114330,1479,38.52,Alto,-34.61462244740226,-58.41958733980963
1992,Corrientes,Belgrano,2026-05-23 01:12:43.114330,495,17.55,Medio,-34.56621441775814,-58.45752597611442
6872,Juan B. Justo,Belgrano,2026-05-23 01:14:43.114330,383,53.45,Bajo,-34.559055086931345,-58.45646121976111
7097,Corrientes,Microcentro,2026-05-23 01:16:43.114330,190,13.98,Bajo,-34.602093915890286,-58.37902681139498
8563,Santa Fe,Flores,2026-05-23 01:18:43.114330,79,57.72,Bajo,-34.63021794529591,-58.463080036777946
5028,Juan B. Justo,Gral. San Martín,2026-05-23 01:20:43.114330,569,26.33,Medio,34.346402953289356,58.32548332293523
2774,Juan B. Justo,Almagro,2026-05-23 01:22:43.114330,97,53.68,Bajo,-34.61329999670451,-58.42004053817171
9490,25 de Mayo,Almagro,2026-05-23 01:24:43.114330,918,60.69,Alto,-34.60886042105087,-58.42396277804445
9325,Corrientes,Belgrano,2026-05-23 01:26:43.114330,1064,58.87,Alto,-34.56137476587582,-58.455107623913584
8097,Santa Fe,Retiro,2026-05-23 01:28:43.114330,560,50.04,Medio,-34.592663017250736,-58.37849046386863
1387,Santa Fe,Puerto Madero,2026-05-23 01:30:43.114330,1286,38.84,Alto,-34.61599499597066,-58.36746969837466
1064,Corrientes,Microcentro,2026-05-23 01:32:43.114330,118,55.57,Bajo,-34.60752567313983,-58.382970486801405
5224,Belgrano,Flores,2026-05-23 01:34:43.114330,958,10.86,Alto,-34.634152269726044,-58.45816313602649
9096,Rivadavia,Flores,2026-05-23 01:36:43.114330,1254,68.86,Alto,-34.6311094315991,-58.463850801620886
8861,9 de Julio,Microcentro,2026-05-23 01:38:43.114330,502,49.48,Medio,-34.60701765996329,-58.37765331326749
9681,25 de Mayo,Microcentro,2026-05-23 01:40:43.114330,1053,53.36,Alto,-34.60340189144871,-58.37814122172977
2264,Callao,Retiro,2026-05-23 01:42:43.114330,747,33.86,Medio,-34.59642946575573,-58.378752181938104
7145,Callao,Recoleta,2026-05-23 01:44:43.114330,148,26.71,Bajo,-34.58955130925846,-58.40011490875049
8854,Libertador,Palermo,2026-05-23 01:46:43.114330,1258,16.54,Alto,-34.58849379585999,-58.425572463699794
6935,Callao,Palermo,2026-05-23 01:48:43.114330,643,10.68,Medio,-34.58595210966632,-58.42608283451493
4949,Corrientes,Retiro,2026-05-23 01:50:43.114330,830,47.41,Medio,-34.58687877394309,-58.37330714276456
4430,Corrientes,Belgrano,2026-05-23 01:52:43.114330,1428,51.25,Alto,-34.55777056382441,-58.46126146975556
8104,Belgrano,Recoleta,2026-05-23 01:54:43.114330,263,24.56,Bajo,-34.58635072622786,-58.40136252808459
4391,Libertador,Puerto Madero,2026-05-23 01:56:43.114330,1046,35.29,Alto,-34.61356944522418,-58.35943541009771
8305,Callao,Recoleta,2026-05-23 01:58:43.114330,1415,14.51,Alto,-34.59143739028444,-58.39785627706133
8117,Juan B. Justo,Retiro,2026-05-23 02:00:43.114330,982,49.97,Alto,-34.586759261539925,-58.371859335254804
6009,9 de Julio,Retiro,2026-05-23 02:02:43.114330,558,15.01,Medio,-34.594867789504264,-58.37350928357942
2031,Rivadavia,Flores,2026-05-23 02:04:43.114330,139,58.63,Bajo,-34.62588725609972,-58.46476365055084
1105,Paseo Colon,Microcentro,2026-05-23 02:06:43.114330,921,13.08,Alto,-34.606012941021284,-58.37851102229014
9874,9 de Julio,Palermo,2026-05-23 02:08:43.114330,82,69.76,Bajo,-34.5917585842153,-58.42879769182581
7922,25 de Mayo,Constitucion,2026-05-23 02:10:43.114330,1364,63.12,Alto,-34.63161816611781,-58.382612349615925
9326,Callao,Palermo,2026-05-23 02:12:43.114330,1108,58.05,Alto,-34.58283093975761,-58.43258967382841
9524,Paseo Colon,Almagro,2026-05-23 02:14:43.114330,1396,53.44,Alto,-34.607088179619794,-58.42034868983831
4872,Paseo Colon,Retiro,2026-05-23 02:16:43.114330,1478,68.24,Alto,-34.590546196987226,-58.37413436551372
8769,Santa Fe,Caballito,2026-05-23 02:18:43.114330,1480,23.6,Alto,-34.62324644640816,-58.43768460624705
8153,Callao,Belgrano,2026-05-23 02:20:43.114330,1037,35.28,Alto,-34.55823794744815,-58.45978735315446
5629,Santa Fe,Recoleta,2026-05-23 02:22:43.114330,818,57.29,Medio,-34.59294012697767,-58.40203105971976
7943,Callao,Caballito,2026-05-23 02:24:43.114330,1416,38.73,Alto,-34.62062928107107,-58.44631151910978
8122,Rivadavia,Retiro,2026-05-23 02:26:43.114330,1449,41.66,Alto,-34.58791351671236,-58.37654296815829
7608,9 de Julio,Palermo,2026-05-23 02:28:43.114330,733,55.15,Medio,-34.58778813895806,-58.430754080779444
6698,9 de Julio,Belgrano,2026-05-23 02:30:43.114330,997,57.11,Alto,-34.56216740982259,-58.451353847021
5520,Juan B. Justo,Flores,2026-05-23 02:32:43.114330,948,67.33,Alto,-34.62714975840095,-58.45783266071205
1200,Paseo Colon,Flores,2026-05-23 02:34:43.114330,1479,67.89,Alto,-34.62974378406409,-58.45835312714959
4327,Corrientes,Retiro,2026-05-23 02:36:43.114330,56,47.48,Bajo,-34.58936089643395,-58.37943840672314
5308,Cabildo,Almagro,2026-05-23 02:38:43.114330,174,69.77,Bajo,-34.60595804337169,-58.42115904445129
1826,Paseo Colon,Almagro,2026-05-23 02:40:43.114330,891,36.95,Medio,-34.61454015000571,-58.42155110767326
9210,Rivadavia,Constitucion,2026-05-23 02:42:43.114330,1010,16.28,Alto,-34.62498130537805,-58.376945978503116
2246,Callao,Almagro,2026-05-23 02:44:43.114330,1218,15.02,Alto,-34.60779969950929,-58.42207225643321
3969,Corrientes,Belgrano,2026-05-23 02:46:43.114330,1003,22.73,Alto,-34.55873706084241,-58.458617719272254
1527,25 de Mayo,Constitucion,2026-05-23 02:48:43.114330,1384,63.96,Alto,-34.626566616301595,-58.383950735352414
